ID,SHAPE_LEN,QUALITE_TX,QUALITE,SHAPE_AREA,GENRE_TXT,GENRE,source,macro_ev,area_m2
90081089.0,185.270477529909,MO93,0.0,985.3695205,jardin,12.0,jardin.shp,jardin,985.3695205078079
90081088.0,137.147733606639,MO93,0.0,495.972124,jardin,12.0,jardin.shp,jardin,495.97212399898063
37159428.0,73.2423083244443,MO93,0.0,228.37605,jardin,12.0,jardin.shp,jardin,228.37604999933373
37159429.0,151.917243731602,MO93,0.0,485.348196,jardin,12.0,jardin.shp,jardin,485.3481960015478
90081093.0,133.168885981082,MO93,0.0,380.741011,jardin,12.0,jardin.shp,jardin,380.7410110031921
90081096.0,46.616694601593,MO93,0.0,79.217352,jardin,12.0,jardin.shp,jardin,79.2173520005679
90081103.0,206.127627221805,MO93,0.0,1050.071325,jardin,12.0,jardin.shp,jardin,1050.0713250023666
37159430.0,809.984061716677,MO93,0.0,3228.1630825,jardin,12.0,jardin.shp,jardin,3228.163082501324
90081104.0,243.040272998921,MO93,0.0,1254.777982,jardin,12.0,jardin.shp,jardin,1254.777982006024
90082341.0,65.5185738204678,MO93,0.0,109.824058,jardin,12.0,jardin.shp,jardin,109.82405800257234
37159421.0,85.6490952569949,MO93,0.0,279.5193095,jardin,12.0,jardin.shp,jardin,279.51930950310646
37159426.0,56.3935826231029,MO93,0.0,40.209279,jardin,12.0,jardin.shp,jardin,40.20927899931497
37159422.0,43.5629229798776,MO93,0.0,59.77645,jardin,12.0,jardin.shp,jardin,59.776449999517254
37159417.0,24.170832629935,MO93,0.0,12.182295,jardin,12.0,jardin.shp,jardin,12.18229499986644
37159425.0,25.0439411303072,MO93,0.0,22.578746,jardin,12.0,jardin.shp,jardin,22.578745999648515
37159419.0,97.8381899669758,MO93,0.0,321.9045855,jardin,12.0,jardin.shp,jardin,321.9045854990388
37159418.0,86.0429925191094,MO93,0.0,142.827025,jardin,12.0,jardin.shp,jardin,142.82702500122417
37171110.0,26.073660421408,MO93,0.0,40.9590835,jardin,12.0,jardin.shp,jardin,40.95908349972342
37171111.0,44.0055516811881,MO93,0.0,99.488301,jardin,12.0,jardin.shp,jardin,99.48830100165924
37171109.0,100.271119453088,MO93,0.0,274.7609605,jardin,12.0,jardin.shp,jardin,274.76096050418755
90081040.0,32.8414396137468,MO93,0.0,64.071682,jardin,12.0,jardin.shp,jardin,64.07168199961599
90081039.0,52.0365313087542,MO93,0.0,77.544939,jardin,12.0,jardin.shp,jardin,77.5449389997643
90081139.0,74.6402932551061,MO93,0.0,339.218128,jardin,12.0,jardin.shp,jardin,339.21812799990715
90081137.0,65.9242173427659,MO93,0.0,263.1634545,jardin,12.0,jardin.shp,jardin,263.1634545002454
90081141.0,51.5953119448938,MO93,0.0,99.767606,jardin,12.0,jardin.shp,jardin,99.76760599895289
90081134.0,48.0404320622851,MO93,0.0,111.4047885,jardin,12.0,jardin.shp,jardin,111.40478849875453
90081044.0,345.778572863673,MO93,0.0,1996.0448835,jardin,12.0,jardin.shp,jardin,1996.044883492759
90081142.0,85.0037785312319,MO93,0.0,193.961376,jardin,12.0,jardin.shp,jardin,193.96137600017553
90081693.0,53.0921845365999,MO93,0.0,144.343619,jardin,12.0,jardin.shp,jardin,144.34361900027847
90081695.0,40.2628242632859,MO93,0.0,91.3879145,jardin,12.0,jardin.shp,jardin,91.387914501265
90081689.0,34.9396840119674,MO93,0.0,69.886777,jardin,12.0,jardin.shp,jardin,69.88677699885491
90081691.0,40.0103365394358,MO93,0.0,89.3056895,jardin,12.0,jardin.shp,jardin,89.3056895018472
90081151.0,534.859527382186,MO93,0.0,1625.1915035,jardin,12.0,jardin.shp,jardin,1625.1915035033576
90081107.0,70.2550794240331,MO93,0.0,146.19868,jardin,12.0,jardin.shp,jardin,146.19867999977936
136683600.0,56.4973715878436,MO93,0.0,37.1720235,jardin,12.0,jardin.shp,jardin,37.1720235038559
37171087.0,46.7579604675382,MO93,0.0,75.278655,jardin,12.0,jardin.shp,jardin,75.27865500189228
90081705.0,515.635350222156,MO93,0.0,1149.7373305,jardin,12.0,jardin.shp,jardin,1149.7373305021079
90081704.0,150.364680468568,MO93,0.0,357.2608755,jardin,12.0,jardin.shp,jardin,357.26087549239475
90081108.0,52.7635809021661,MO93,0.0,56.2646,jardin,12.0,jardin.shp,jardin,56.26459999696338
90082322.0,10.6120210760277,MO93,0.0,4.8568595,jardin,12.0,jardin.shp,jardin,4.856859499743811
147519193.0,39.0134730697565,MO93,0.0,27.455601,jardin,12.0,jardin.shp,jardin,27.455601000149645
142985854.0,119.241065184167,MO93,0.0,580.2176225,jardin,12.0,jardin.shp,jardin,580.2176224997928
3827174.0,49.0453744975356,MO93,0.0,157.0014715,jardin,12.0,jardin.shp,jardin,157.00147149964764
3827228.0,181.726417392236,MO93,0.0,295.284574,jardin,12.0,jardin.shp,jardin,295.2845739974838
142985853.0,222.446959062578,MO93,0.0,1111.738439,jardin,12.0,jardin.shp,jardin,1111.738438999155
83901169.0,275.359246600801,MO93,0.0,813.8599165,jardin,12.0,jardin.shp,jardin,813.8599165104245
3843135.0,92.5672742056637,MO93,0.0,250.4654775,jardin,12.0,jardin.shp,jardin,250.46547749961942
142985859.0,19.7324229886559,MO93,0.0,19.553465,jardin,12.0,jardin.shp,jardin,19.553464999657557
3843430.0,180.605971287474,MO93,0.0,455.9467045,jardin,12.0,jardin.shp,jardin,455.94670449908665
142985858.0,29.2493248866694,MO93,0.0,31.23872,jardin,12.0,jardin.shp,jardin,31.23872000134186
133633991.0,53.0678888293054,MO93,0.0,34.256114,jardin,12.0,jardin.shp,jardin,34.256114000802306
133633992.0,16.0757266975366,MO93,0.0,15.213342,jardin,12.0,jardin.shp,jardin,15.213342000184063
44583950.0,629.277787470904,MO93,0.0,2084.0713585,jardin,12.0,jardin.shp,jardin,2084.071358497084
133633993.0,34.8324790436961,MO93,0.0,42.9620505,jardin,12.0,jardin.shp,jardin,42.96205050087408
44584492.0,225.825283097676,MO93,0.0,680.5658775,jardin,12.0,jardin.shp,jardin,680.56587750374
133633994.0,47.8286493404769,MO93,0.0,62.422952,jardin,12.0,jardin.shp,jardin,62.422952001178324
83901503.0,55.7532247761944,MO93,0.0,174.767975,jardin,12.0,jardin.shp,jardin,174.76797499619394
83901497.0,54.7845264957519,MO93,0.0,170.879811,jardin,12.0,jardin.shp,jardin,170.8798110000202
83901502.0,85.9640117419602,MO93,0.0,246.7354705,jardin,12.0,jardin.shp,jardin,246.73547050265572
83901492.0,966.360458618347,MO93,0.0,4985.970123,jardin,12.0,jardin.shp,jardin,4985.970122987409
83901504.0,50.5762019919747,MO93,0.0,118.6729155,jardin,12.0,jardin.shp,jardin,118.67291550126016
90082264.0,605.750960530094,MO93,0.0,2086.9069475,jardin,12.0,jardin.shp,jardin,2086.9069474974062
90082272.0,168.657371985833,MO93,0.0,498.4131585,jardin,12.0,jardin.shp,jardin,498.4131584945459
90082204.0,408.799345112261,MO93,0.0,939.2426155,jardin,12.0,jardin.shp,jardin,939.242615501225
90081128.0,86.8654732471003,MO93,0.0,172.7364575,jardin,12.0,jardin.shp,jardin,172.73645749953354
83901499.0,28.2320591375073,MO93,0.0,32.5674935,jardin,12.0,jardin.shp,jardin,32.567493499524055
90082262.0,119.199721468156,MO93,0.0,443.936903,jardin,12.0,jardin.shp,jardin,443.93690300354064
90082282.0,418.153158430056,MO93,0.0,1846.373595,jardin,12.0,jardin.shp,jardin,1846.3735950021164
90082283.0,101.493393448351,MO93,0.0,297.5255625,jardin,12.0,jardin.shp,jardin,297.52556249811016
83901439.0,209.685584597268,MO93,0.0,744.662984,jardin,12.0,jardin.shp,jardin,744.6629839948708
147519192.0,17.6765533954309,MO93,0.0,14.3517795,jardin,12.0,jardin.shp,jardin,14.351779499300937
147519199.0,31.9181105862424,MO93,0.0,45.912236,jardin,12.0,jardin.shp,jardin,45.91223600028109
66826639.0,17.1754253554339,MO93,0.0,16.68735,jardin,12.0,jardin.shp,jardin,16.687349999174337
147519190.0,32.3370193682152,MO93,0.0,61.5271595,jardin,12.0,jardin.shp,jardin,61.52715949806485
83901176.0,234.149853376125,MO93,0.0,1052.625637,jardin,12.0,jardin.shp,jardin,1052.625637003591
3827226.0,32.5829476884471,MO93,0.0,66.32795,jardin,12.0,jardin.shp,jardin,66.3279500009962
66826640.0,74.0725257332184,MO93,0.0,100.7807095,jardin,12.0,jardin.shp,jardin,100.78070949914586
147519188.0,24.813980589249,MO93,0.0,30.761419,jardin,12.0,jardin.shp,jardin,30.76141899960394
3843156.0,352.85451686733,MO93,0.0,1441.9878215,jardin,12.0,jardin.shp,jardin,1441.9878214869386
3839501.0,45.2741426182933,MO93,0.0,91.08468,jardin,12.0,jardin.shp,jardin,91.08467999942614
83901170.0,73.7853383071275,MO93,0.0,133.3624185,jardin,12.0,jardin.shp,jardin,133.36241849764966
83901414.0,501.242422828391,MO93,0.0,2205.5015825,jardin,12.0,jardin.shp,jardin,2205.5015825066334
83901172.0,250.97131654956,MO93,0.0,587.833554,jardin,12.0,jardin.shp,jardin,587.833553993407
83901175.0,288.286040922866,MO93,0.0,1216.510717,jardin,12.0,jardin.shp,jardin,1216.5107170067292
83901174.0,81.7810790497652,MO93,0.0,146.1709945,jardin,12.0,jardin.shp,jardin,146.1709944959979
83901173.0,104.627416183311,MO93,0.0,123.0506925,jardin,12.0,jardin.shp,jardin,123.05069249939804
83901180.0,319.556798532181,MO93,0.0,1458.5130065,jardin,12.0,jardin.shp,jardin,1458.5130064979262
83901177.0,136.838202932528,MO93,0.0,328.845171,jardin,12.0,jardin.shp,jardin,328.84517099938466
83901178.0,52.8695616423748,MO93,0.0,114.3457385,jardin,12.0,jardin.shp,jardin,114.34573850092303
83901829.0,453.487737708112,MO93,0.0,2489.855542,jardin,12.0,jardin.shp,jardin,2489.8555420020466
90081057.0,76.8364375502228,MO93,0.0,151.213196,jardin,12.0,jardin.shp,jardin,151.21319599760696
90081058.0,70.5229257651504,MO93,0.0,83.289178,jardin,12.0,jardin.shp,jardin,83.28917800035894
90081031.0,161.366833540865,MO93,0.0,389.9882545,jardin,12.0,jardin.shp,jardin,389.98825450446583
90081131.0,88.754389671132,MO93,0.0,299.7654325,jardin,12.0,jardin.shp,jardin,299.76543249852153
83901444.0,116.739094192183,MO93,0.0,274.262649,jardin,12.0,jardin.shp,jardin,274.2626489966208
83901436.0,71.5363045719905,MO93,0.0,183.9411805,jardin,12.0,jardin.shp,jardin,183.9411805003338
90081042.0,56.9767803900946,MO93,0.0,121.471172,jardin,12.0,jardin.shp,jardin,121.47117200088421
90081032.0,69.1331167525177,MO93,0.0,157.1655295,jardin,12.0,jardin.shp,jardin,157.16552950080066
83901443.0,126.020764467697,MO93,0.0,270.1392275,jardin,12.0,jardin.shp,jardin,270.13922750056764
90081036.0,53.0176470933055,MO93,0.0,147.843458,jardin,12.0,jardin.shp,jardin,147.84345800123933
83901493.0,693.300125619325,MO93,0.0,2821.44161,jardin,12.0,jardin.shp,jardin,2821.441609993582
83901474.0,42.855427246984,MO93,0.0,48.8595355,jardin,12.0,jardin.shp,jardin,48.85953549704913
83901467.0,47.5125557659275,MO93,0.0,88.626204,jardin,12.0,jardin.shp,jardin,88.62620400053605
83901481.0,39.9598834181673,MO93,0.0,47.561682,jardin,12.0,jardin.shp,jardin,47.561681997789684
83901482.0,252.104694395927,MO93,0.0,538.911719,jardin,12.0,jardin.shp,jardin,538.9117190028813
83901480.0,101.563020462796,MO93,0.0,104.5373895,jardin,12.0,jardin.shp,jardin,104.53738949950707
83901446.0,908.767320521989,MO93,0.0,3984.989703,jardin,12.0,jardin.shp,jardin,3984.9897029942867
83901166.0,190.243715729586,MO93,0.0,1083.0134475,jardin,12.0,jardin.shp,jardin,1083.0134475034752
97713052.0,154.939530455333,MO93,0.0,483.9229435,jardin,12.0,jardin.shp,jardin,483.9229434967272
83901893.0,240.397605856065,MO93,0.0,1224.5322795,jardin,12.0,jardin.shp,jardin,1224.5322794994079
90081033.0,71.4916137552426,MO93,0.0,142.4413165,jardin,12.0,jardin.shp,jardin,142.4413164994219
90081034.0,39.6719957546754,MO93,0.0,57.815451,jardin,12.0,jardin.shp,jardin,57.81545100073551
90081865.0,78.7983726347345,MO93,0.0,312.7898445,jardin,12.0,jardin.shp,jardin,312.7898444994658
90081171.0,189.786231827738,MO93,0.0,642.7952265,jardin,12.0,jardin.shp,jardin,642.7952265017124
90081170.0,78.2067118679083,MO93,0.0,88.9505455,jardin,12.0,jardin.shp,jardin,88.95054550019293
90081168.0,96.9309842990586,MO93,0.0,185.483958,jardin,12.0,jardin.shp,jardin,185.48395800402002
90081864.0,30.3986442899874,MO93,0.0,26.8863025,jardin,12.0,jardin.shp,jardin,26.88630249960638
90081167.0,77.5083942867414,MO93,0.0,178.708385,jardin,12.0,jardin.shp,jardin,178.70838499561
90081166.0,64.4420445930477,MO93,0.0,149.3846475,jardin,12.0,jardin.shp,jardin,149.38464749884918
133346321.0,40.1247566186582,MO93,0.0,48.9579325,jardin,12.0,jardin.shp,jardin,48.957932500532124
83901601.0,353.363509533249,MO93,0.0,2076.6955525,jardin,12.0,jardin.shp,jardin,2076.6955524929513
83901604.0,60.8328648551107,MO93,0.0,192.9496585,jardin,12.0,jardin.shp,jardin,192.94965849937358
83901853.0,245.964019063127,MO93,0.0,1921.357607,jardin,12.0,jardin.shp,jardin,1921.3576069967505
83901147.0,88.6755122152881,MO93,0.0,84.685239,jardin,12.0,jardin.shp,jardin,84.68523900139033
83901839.0,151.150856936748,MO93,0.0,357.8686765,jardin,12.0,jardin.shp,jardin,357.8686765020595
83901854.0,67.6284254284936,MO93,0.0,224.9790395,jardin,12.0,jardin.shp,jardin,224.97903950146707
83901151.0,179.278945581059,MO93,0.0,514.163279,jardin,12.0,jardin.shp,jardin,514.1632789987265
83901847.0,182.00631210699,MO93,0.0,766.1421585,jardin,12.0,jardin.shp,jardin,766.1421584930612
83901863.0,34.6214708799005,MO93,0.0,53.6528245,jardin,12.0,jardin.shp,jardin,53.65282450192188
83901862.0,36.415110021502,MO93,0.0,76.183086,jardin,12.0,jardin.shp,jardin,76.18308600126778
83901159.0,151.078332015156,MO93,0.0,294.4386915,jardin,12.0,jardin.shp,jardin,294.43869149939417
83901120.0,113.703974672078,MO93,0.0,465.797329,jardin,12.0,jardin.shp,jardin,465.7973290022362
83901119.0,83.3149499751588,MO93,0.0,202.382904,jardin,12.0,jardin.shp,jardin,202.38290399943963
83901158.0,124.647435857893,MO93,0.0,85.6322135,jardin,12.0,jardin.shp,jardin,85.63221350276989
83901121.0,113.76274048016,MO93,0.0,469.2620245,jardin,12.0,jardin.shp,jardin,469.2620245004206
83901117.0,73.5823674651974,MO93,0.0,292.8279015,jardin,12.0,jardin.shp,jardin,292.82790150061317
140420667.0,26.0789462086845,MO93,0.0,21.8942355,jardin,12.0,jardin.shp,jardin,21.894235500209447
83901116.0,62.001503946364,MO93,0.0,211.0638065,jardin,12.0,jardin.shp,jardin,211.0638065000208
140420668.0,9.08158375225732,MO93,0.0,4.695497,jardin,12.0,jardin.shp,jardin,4.69549699978621
140420669.0,9.12308292479274,MO93,0.0,4.7475425,jardin,12.0,jardin.shp,jardin,4.747542500053164
3827137.0,121.785583722881,MO93,0.0,460.9599115,jardin,12.0,jardin.shp,jardin,460.9599115032073
3830835.0,31.1883871517818,MO93,0.0,59.034015,jardin,12.0,jardin.shp,jardin,59.03401500072576
147519208.0,45.1749487364344,MO93,0.0,74.417883,foret,18.0,MOVD_CAD_TPR_CSBOIS_S.shp,foret,74.41788300243616
147519210.0,43.244893396231,MO93,0.0,116.5315795,foret,18.0,MOVD_CAD_TPR_CSBOIS_S.shp,foret,116.53157950125751
147519211.0,78.8503022886183,MO93,0.0,172.4641715,foret,18.0,MOVD_CAD_TPR_CSBOIS_S.shp,foret,172.4641715005401
147519212.0,80.7387771681541,MO93,0.0,329.4935225,foret,18.0,MOVD_CAD_TPR_CSBOIS_S.shp,foret,329.49352250102794
3832278.0,79.9129705824681,MO93,0.0,220.903948,jardin,12.0,jardin.shp,jardin,220.9039479932474
147519215.0,72.7910115002548,MO93,0.0,145.9923045,foret,18.0,MOVD_CAD_TPR_CSBOIS_S.shp,foret,145.99230450218428
147519209.0,155.664051398922,MO93,0.0,509.948431,foret,18.0,MOVD_CAD_TPR_CSBOIS_S.shp,foret,509.9484310015693
3839499.0,39.0365368406346,MO93,0.0,60.6432,jardin,12.0,jardin.shp,jardin,60.64320000066138
3843196.0,150.436431694165,MO93,0.0,599.421411,foret,18.0,MOVD_CAD_TPR_CSBOIS_S.shp,foret,599.4214110015055
147519213.0,208.345063674877,MO93,0.0,859.679421,foret,18.0,MOVD_CAD_TPR_CSBOIS_S.shp,foret,859.6794209947658
147519207.0,82.3825877962988,MO93,0.0,99.5520145,foret,18.0,MOVD_CAD_TPR_CSBOIS_S.shp,foret,99.55201450066588
147519214.0,37.5874776900894,MO93,0.0,63.7836215,foret,18.0,MOVD_CAD_TPR_CSBOIS_S.shp,foret,63.78362150026416
3839498.0,167.108062936393,MO93,0.0,1120.055612,jardin,12.0,jardin.shp,jardin,1120.0556120054569
147519201.0,63.9991169565876,MO93,0.0,265.870149,foret,18.0,MOVD_CAD_TPR_CSBOIS_S.shp,foret,265.87014900355376
147519205.0,200.716805639504,MO93,0.0,964.512602,foret,18.0,MOVD_CAD_TPR_CSBOIS_S.shp,foret,964.51260199992
147519206.0,35.1866758524513,MO93,0.0,35.370817,foret,18.0,MOVD_CAD_TPR_CSBOIS_S.shp,foret,35.37081699939656
3832277.0,33.6185252056685,MO93,0.0,46.947826,jardin,12.0,jardin.shp,jardin,46.947826000824215
147519202.0,32.6680153479763,MO93,0.0,49.9748695,foret,18.0,MOVD_CAD_TPR_CSBOIS_S.shp,foret,49.97486949983684
139445641.0,55.3211173981471,MO93,0.0,90.585528,jardin,12.0,jardin.shp,jardin,90.5855279992708
147519203.0,100.791898022554,MO93,0.0,298.9576155,foret,18.0,MOVD_CAD_TPR_CSBOIS_S.shp,foret,298.95761549836294
133544209.0,76.0534315126554,MO93,0.0,188.4892725,jardin,12.0,jardin.shp,jardin,188.48927250309916
147519204.0,66.5084340892365,MO93,0.0,114.0852555,foret,18.0,MOVD_CAD_TPR_CSBOIS_S.shp,foret,114.08525550062812
133544208.0,111.814056247572,MO93,0.0,266.361999,jardin,12.0,jardin.shp,jardin,266.36199899890147
3828646.0,163.51613092636,MO93,0.0,494.4790245,jardin,12.0,jardin.shp,jardin,494.47902450189383
139436490.0,19.3471650126441,MO93,0.0,20.7770895,jardin,12.0,jardin.shp,jardin,20.77708949975798
139436496.0,30.8223317299913,MO93,0.0,42.4761715,jardin,12.0,jardin.shp,jardin,42.47617149943363
3836783.0,165.528796802168,MO93,0.0,771.28474,jardin,12.0,jardin.shp,jardin,771.2847399999312
3830818.0,38.9926230306278,MO93,0.0,84.270839,jardin,12.0,jardin.shp,jardin,84.27083900056758
139436494.0,28.8715467370259,MO93,0.0,38.5839915,jardin,12.0,jardin.shp,jardin,38.583991500391626
147519162.0,223.843349825053,MO93,0.0,712.657774,jardin,12.0,jardin.shp,jardin,712.6577740002905
3831091.0,386.453695277894,MO93,0.0,1533.8757565,jardin,12.0,jardin.shp,jardin,1533.875756505358
3831090.0,36.819707262019,MO93,0.0,50.500237,jardin,12.0,jardin.shp,jardin,50.500236999121334
139436498.0,18.2261916601822,MO93,0.0,21.172582,jardin,12.0,jardin.shp,jardin,21.1725819997788
147519161.0,80.2524502496696,MO93,0.0,179.5300085,jardin,12.0,jardin.shp,jardin,179.53000850147288
147519168.0,30.4571653358959,MO93,0.0,27.863389,jardin,12.0,jardin.shp,jardin,27.863389004146068
3830777.0,42.7114390230112,MO93,0.0,89.5592,jardin,12.0,jardin.shp,jardin,89.5591999994013
140282430.0,113.465543643976,MO93,0.0,610.759119,jardin,12.0,jardin.shp,jardin,610.7591189930382
147519153.0,49.5125066507376,MO93,0.0,136.7095865,jardin,12.0,jardin.shp,jardin,136.70958650247366
133544213.0,59.9447296469303,MO93,0.0,155.26012,jardin,12.0,jardin.shp,jardin,155.26012000059643
133544210.0,184.682837771331,MO93,0.0,875.874915,jardin,12.0,jardin.shp,jardin,875.8749149985464
147519142.0,24.5983598724389,MO93,0.0,22.8156445,jardin,12.0,jardin.shp,jardin,22.81564450013701
3833739.0,310.661435431681,MO93,0.0,899.8777275,jardin,12.0,jardin.shp,jardin,899.8777274970462
147519141.0,45.8218166397482,MO93,0.0,51.1146555,jardin,12.0,jardin.shp,jardin,51.11465550104435
147519140.0,150.039220063212,MO93,0.0,365.582599,jardin,12.0,jardin.shp,jardin,365.58259900207264
3833591.0,53.8425531816713,MO93,0.0,153.9417415,jardin,12.0,jardin.shp,jardin,153.9417414996291
3830979.0,202.546385379922,MO93,0.0,666.447819,jardin,12.0,jardin.shp,jardin,666.4478190013511
3832270.0,54.983015006229,MO93,0.0,86.04225,jardin,12.0,jardin.shp,jardin,86.04225000231853
3844359.0,587.415396308376,MO93,0.0,2480.240357,jardin,12.0,jardin.shp,jardin,2480.2403570117176
147519187.0,24.4920915771323,MO93,0.0,26.5257465,jardin,12.0,jardin.shp,jardin,26.525746500749154
147519163.0,104.046852195575,MO93,0.0,292.2646745,jardin,12.0,jardin.shp,jardin,292.2646745009514
3841229.0,104.658772331968,MO93,0.0,580.037081,jardin,12.0,jardin.shp,jardin,580.0370810024286
147519160.0,30.5695560143885,MO93,0.0,20.369363,jardin,12.0,jardin.shp,jardin,20.369363000171035
3836782.0,67.1290991411517,MO93,0.0,227.4427175,jardin,12.0,jardin.shp,jardin,227.4427175021909
3840756.0,57.6645416409782,MO93,0.0,67.515445,jardin,12.0,jardin.shp,jardin,67.51544500169757
3844307.0,63.7504158934859,MO93,0.0,181.21678,jardin,12.0,jardin.shp,jardin,181.21678000134742
147519155.0,30.6867085812511,MO93,0.0,58.7144695,jardin,12.0,jardin.shp,jardin,58.714469500027946
148178398.0,136.243981043236,MO93,0.0,698.134145,jardin,12.0,jardin.shp,jardin,698.1341450008904
3827346.0,85.0556150407285,MO93,0.0,406.3442465,jardin,12.0,jardin.shp,jardin,406.344246498107
3828645.0,141.305638753925,MO93,0.0,371.923154,jardin,12.0,jardin.shp,jardin,371.92315400021937
3828935.0,216.125921071422,MO93,0.0,1083.3487825,jardin,12.0,jardin.shp,jardin,1083.348782503713
3834845.0,229.370630295118,MO93,0.0,715.86649,jardin,12.0,jardin.shp,jardin,715.8664899954213
3831048.0,104.297398831622,MO93,0.0,379.415688,jardin,12.0,jardin.shp,jardin,379.4156880025487
3834841.0,11.1910157018475,MO93,0.0,5.856,jardin,12.0,jardin.shp,jardin,5.8559999995292165
3840057.0,632.411203987232,MO93,0.0,1802.745885,jardin,12.0,jardin.shp,jardin,1802.745885008134
60503788.0,16.9580773761239,MO93,0.0,9.9658,jardin,12.0,jardin.shp,jardin,9.96580000056727
3831044.0,144.906072993171,MO93,0.0,694.854745,jardin,12.0,jardin.shp,jardin,694.8547450005083
3842949.0,23.8574426203317,MO93,0.0,34.3652515,jardin,12.0,jardin.shp,jardin,34.36525150028722
3847026.0,10.1827493676185,MO93,0.0,6.00525,jardin,12.0,jardin.shp,jardin,6.005249999625608
3831553.0,63.8926698424435,MO93,0.0,138.6185695,jardin,12.0,jardin.shp,jardin,138.61856950042883
3831392.0,19.5497688063643,MO93,0.0,14.9584,jardin,12.0,jardin.shp,jardin,14.958400000541843
3834112.0,164.724082589554,MO93,0.0,499.8511515,jardin,12.0,jardin.shp,jardin,499.85115150620265
3844302.0,46.1810292784798,MO93,0.0,55.811788,jardin,12.0,jardin.shp,jardin,55.811788000053696
3831378.0,32.8894225745454,MO93,0.0,57.0322845,jardin,12.0,jardin.shp,jardin,57.03228449847428
3839827.0,342.285782930827,MO93,0.0,1204.2020665,jardin,12.0,jardin.shp,jardin,1204.202066493384
142200164.0,96.213298950267,MO93,0.0,109.98217,jardin,12.0,jardin.shp,jardin,109.98216999960637
3832275.0,136.557089276304,MO93,0.0,247.9153845,jardin,12.0,jardin.shp,jardin,247.91538450246284
3830774.0,93.4801621145142,MO93,0.0,113.804355,jardin,12.0,jardin.shp,jardin,113.8043549980288
3828633.0,53.1529093951597,MO93,0.0,179.8364,jardin,12.0,jardin.shp,jardin,179.8364000006941
3840164.0,381.572719356485,MO93,0.0,2920.117067,jardin,12.0,jardin.shp,jardin,2920.1170670026877
3831049.0,436.856563229193,MO93,0.0,1240.99055,jardin,12.0,jardin.shp,jardin,1240.9905499941508
3831388.0,780.104661352585,MO93,0.0,2276.188901,jardin,12.0,jardin.shp,jardin,2276.188901004287
3825934.0,879.560685044507,MO93,0.0,4639.9898815,jardin,12.0,jardin.shp,jardin,4639.989881495178
3846600.0,482.913561388873,MO93,0.0,1872.246276,jardin,12.0,jardin.shp,jardin,1872.2462759964992
3840375.0,151.505544199385,MO93,0.0,468.9997305,jardin,12.0,jardin.shp,jardin,468.99973050163396
3824653.0,144.31550281498,MO93,0.0,942.733305,jardin,12.0,jardin.shp,jardin,942.7333050005407
3846231.0,303.762341239891,MO93,0.0,832.5805775,jardin,12.0,jardin.shp,jardin,832.5805775009951
3842843.0,703.289883225656,MO93,0.0,3182.96727,jardin,12.0,jardin.shp,jardin,3182.96726998292
138040027.0,315.126644527285,MO93,0.0,1070.870851,jardin,12.0,jardin.shp,jardin,1070.870850995208
86963945.0,127.264145132705,MO93,0.0,425.443282,jardin,12.0,jardin.shp,jardin,425.4432820022958
3827279.0,69.4756297088184,MO93,0.0,336.06147,jardin,12.0,jardin.shp,jardin,336.06147000160456
86963941.0,18.0724777289737,MO93,0.0,18.01886,jardin,12.0,jardin.shp,jardin,18.01886000048298
86964551.0,39.7733729092468,MO93,0.0,9.90222,jardin,12.0,jardin.shp,jardin,9.90221999986258
3827351.0,458.2635770878,MO93,0.0,2473.416582,jardin,12.0,jardin.shp,jardin,2473.4165820030494
86964490.0,19.8595172106281,MO93,0.0,18.1259115,jardin,12.0,jardin.shp,jardin,18.125911500209522
3827000.0,569.093923223411,MO93,0.0,2669.417359,jardin,12.0,jardin.shp,jardin,2669.4173590067035
3844243.0,40.1631162419187,MO93,0.0,24.1907055,jardin,12.0,jardin.shp,jardin,24.190705498912294
3827352.0,105.699946489749,MO93,0.0,280.83582,jardin,12.0,jardin.shp,jardin,280.8358200002401
3840760.0,32.6418734005524,MO93,0.0,63.588601,jardin,12.0,jardin.shp,jardin,63.58860100008561
90081046.0,27.63144019852,MO93,0.0,39.0827235,jardin,12.0,jardin.shp,jardin,39.08272350040611
90081043.0,95.0092126739987,MO93,0.0,92.5651875,jardin,12.0,jardin.shp,jardin,92.56518750360019
90081045.0,81.06234847603,MO93,0.0,150.6158795,jardin,12.0,jardin.shp,jardin,150.6158795044187
90081165.0,59.166052405504,MO93,0.0,106.3840865,jardin,12.0,jardin.shp,jardin,106.38408650051637
90082302.0,96.0747537384836,MO93,0.0,299.039793,jardin,12.0,jardin.shp,jardin,299.0397929967505
90082299.0,105.478613034392,MO93,0.0,275.087881,jardin,12.0,jardin.shp,jardin,275.08788100086065
90081218.0,50.2811230461511,MO93,0.0,136.9695565,jardin,12.0,jardin.shp,jardin,136.96955649890012
90081706.0,506.921472327394,MO93,0.0,2815.705087,jardin,12.0,jardin.shp,jardin,2815.7050869798873
90082300.0,21.3307979620604,MO93,0.0,25.638135,jardin,12.0,jardin.shp,jardin,25.638135000896764
90082298.0,41.6352220339668,MO93,0.0,63.9269765,jardin,12.0,jardin.shp,jardin,63.92697649961474
90081700.0,363.352184966114,MO93,0.0,1257.5827635,jardin,12.0,jardin.shp,jardin,1257.5827635041364
90081109.0,17.4624988255905,MO93,0.0,14.791681,jardin,12.0,jardin.shp,jardin,14.791680998882379
