year,merge_id,class,area_m2,area_ha
1721,,vigne,959.5653806218078,0.09595653806218078
1721,,vigne,3599.388471867095,0.35993884718670954
1721,,vigne,1317.7683900180614,0.13177683900180615
1721,,vigne,3348.8879143446593,0.3348887914344659
1721,,vigne,2378.2396956146645,0.23782396956146645
1721,,vigne,8636.988313509508,0.8636988313509508
1721,,vigne,2256.1627081169167,0.22561627081169167
1721,,vigne,3403.7574352827755,0.34037574352827754
1721,,vigne,1362.336555038579,0.1362336555038579
1721,,vigne,451.5072444959416,0.045150724449594164
1721,,vigne,9322.285738017537,0.9322285738017537
1721,,vigne,5283.917097231592,0.5283917097231592
1721,,vigne,2170.7217487058233,0.21707217487058234
1721,,vigne,7487.470112660774,0.7487470112660775
1721,,vigne,11813.50552299526,1.181350552299526
1721,,vigne,4914.860241889895,0.49148602418898957
1721,,vigne,11739.364856288428,1.1739364856288428
1721,,jardin,1098.2500953297829,0.10982500953297829
1721,,jardin,66.56237833100988,0.006656237833100988
1721,,jardin,170.4776281909197,0.01704776281909197
1721,,jardin,388.94066378091077,0.03889406637809108
1721,,jardin,54.59599347708118,0.005459599347708118
1721,,vigne,2617.000836403114,0.2617000836403114
1721,,vigne,1594.223655703287,0.1594223655703287
1721,,vigne,3788.608579111312,0.37886085791113117
1721,,vigne,2560.013395564147,0.2560013395564147
1721,,vigne,1385.5071539038388,0.13855071539038388
1721,,champ,11924.769364053025,1.1924769364053025
1721,,vigne,2988.2789258081893,0.29882789258081893
1721,,pre,6000.703823419143,0.6000703823419143
1721,,vigne,1964.3963853113792,0.1964396385311379
1721,,champ,18808.188994241398,1.8808188994241397
1721,,vigne,8410.781297282849,0.8410781297282849
1721,,vigne,863.3351641739833,0.08633351641739834
1721,,vigne,1034.8624483339768,0.10348624483339768
1721,,vigne,1714.4622430932282,0.17144622430932283
1721,,vigne,414.97664853903353,0.041497664853903354
1721,,vigne,10513.046032343826,1.0513046032343825
1721,,champ,5291.003841852454,0.5291003841852454
1721,,jardin,11494.618941189538,1.1494618941189538
1721,,jardin,1857.8087903801136,0.18578087903801135
1721,,pre,10784.590172954158,1.0784590172954158
1721,,pre,15199.3581333377,1.5199358133337701
1721,,pre,11790.339995579876,1.1790339995579875
1721,,champ,14230.258186108515,1.4230258186108515
1721,,champ,11477.996846918104,1.1477996846918104
1721,,champ,12278.795483838712,1.2278795483838711
1721,,champ,2579.0703084362763,0.25790703084362765
1721,,champ,4741.013616243186,0.47410136162431865
1721,,pre,1787.493824676382,0.1787493824676382
1721,,champ,14317.91875967375,1.4317918759673751
1721,,jardin,1005.5153967054047,0.10055153967054047
1721,,jardin,1782.1058820824474,0.17821058820824473
1721,,champ,1637.0574542327813,0.16370574542327812
1721,,jardin,183.79149440359498,0.0183791494403595
1721,,vigne,8181.302699730909,0.8181302699730909
1721,,pre,15936.306366343028,1.5936306366343027
1721,,pre,5517.604101544364,0.5517604101544364
1721,,champ,3610.7736125299557,0.36107736125299555
1721,,vigne,28198.562119432354,2.8198562119432355
1721,,pre,3048.0217992223334,0.30480217992223335
1721,,pre,4486.602483288934,0.44866024832889345
1721,,pre,5832.009349627868,0.5832009349627868
1721,,jardin,31.460456943576265,0.0031460456943576266
1721,,jardin,163.18366512881687,0.016318366512881686
1721,,vigne,16854.901960240062,1.6854901960240063
1721,,champ,28297.24104837236,2.8297241048372364
1721,,champ,1626.207888841775,0.1626207888841775
1721,,champ,5045.854985344794,0.5045854985344794
1721,,champ,7838.29925599807,0.783829925599807
1721,,champ,3916.275161988245,0.3916275161988245
1721,,champ,7263.4629427950995,0.7263462942795099
1721,,champ,9668.736543116169,0.9668736543116169
1721,,pre,55866.2859657785,5.58662859657785
1721,,champ,11251.677944204199,1.12516779442042
1721,,champ,18524.375654649404,1.8524375654649403
1721,,pre,6162.713312801773,0.6162713312801773
1721,,champ,16467.036887233266,1.6467036887233266
1721,,jardin,1599.5398320244328,0.15995398320244328
1721,,pre,3421.145454666369,0.3421145454666369
1721,,pre,17197.32151599246,1.7197321515992459
1721,,champ,27605.241336953743,2.760524133695374
1721,,champ,7404.490053373372,0.7404490053373372
1721,,champ,5058.241797503917,0.5058241797503917
1721,,champ,56604.24856262739,5.660424856262739
1721,,foret,36107.25397193077,3.6107253971930766
1721,,foret,8389.81552372958,0.8389815523729579
1721,,foret,8046.352896417492,0.8046352896417492
1721,,pre,26309.40508206778,2.630940508206778
1721,,foret,1653.8937809863116,0.16538937809863116
1721,,champ,23180.657959150718,2.318065795915072
1721,,pre,18302.048906887016,1.8302048906887016
1721,,jardin,582.9634411185948,0.05829634411185948
1721,,pre,22719.498545983937,2.2719498545983936
1721,,champ,32315.960065242976,3.2315960065242977
1721,,champ,3930.0568713885273,0.3930056871388527
1721,,champ,26915.123834951777,2.6915123834951777
1721,,champ,2775.797507011644,0.2775797507011644
1721,,vigne,1331.5404614897739,0.13315404614897738
1721,,champ,1615.2242787130633,0.16152242787130633
1721,,champ,9314.305545318439,0.9314305545318439
1721,,champ,2374.2052531333657,0.23742052531333657
1721,,champ,10745.922612325165,1.0745922612325165
1721,,champ,1151.4268331013147,0.11514268331013147
1721,,jardin,94.38203899836367,0.009438203899836366
1721,,jardin,76.92366530313954,0.007692366530313954
1721,,jardin,189.27793190987563,0.018927793190987564
1721,,jardin,448.4678290055926,0.04484678290055926
1721,,jardin,79.6524062786999,0.00796524062786999
1721,,jardin,334.43784200422294,0.033443784200422294
1721,,jardin,43.82945357692614,0.004382945357692614
1721,,jardin,58.57174278223228,0.005857174278223228
1721,,jardin,51.25122416428115,0.005125122416428114
1721,,jardin,42.17651487329351,0.0042176514873293516
1721,,jardin,91.74695609313328,0.009174695609313327
1721,,jardin,105.91717155642029,0.01059171715564203
1721,,jardin,564.7734543349897,0.056477345433498964
1721,,jardin,119.88488307654256,0.011988488307654257
1721,,pre,3055.9128456016933,0.3055912845601693
1721,,pre,7393.624983167989,0.7393624983167989
1721,,champ,5580.199198132098,0.5580199198132098
1721,,champ,3678.4052759397255,0.36784052759397257
1721,,champ,1017.6624977377038,0.10176624977377038
1721,,champ,7492.247167625296,0.7492247167625297
1721,,pre,23151.497439282863,2.3151497439282864
1721,,champ,4241.702867577881,0.4241702867577881
1721,,champ,7174.261890465351,0.7174261890465351
1721,,champ,7451.119468011657,0.7451119468011657
1721,,champ,1944.8189709820904,0.19448189709820904
1721,,champ,1206.9471031340604,0.12069471031340603
1721,,champ,5896.602154480457,0.5896602154480457
1721,,pre,2758.109206510995,0.2758109206510995
1721,,champ,3539.2822748221624,0.35392822748221625
1721,,champ,5731.5427056296085,0.5731542705629609
1721,,champ,7125.854018498244,0.7125854018498244
1721,,champ,1546.899509527613,0.1546899509527613
1721,,pre,44449.968330591306,4.444996833059131
1721,,champ,52227.42599354536,5.222742599354536
1721,,pre,25673.892477155558,2.5673892477155555
1721,,champ,3139.978180127291,0.31399781801272914
1721,,champ,13443.77683190345,1.344377683190345
1721,,champ,33771.955823615535,3.3771955823615536
1721,,champ,36272.213132935234,3.6272213132935236
1721,,pre,10479.080978046119,1.0479080978046118
1721,,vigne,5689.918688062754,0.5689918688062754
1721,,vigne,520.0837276710105,0.052008372767101047
1721,,vigne,1714.1200505183497,0.17141200505183496
1721,,jardin,315.66474779544995,0.031566474779544995
1721,,jardin,138.77256560331747,0.013877256560331747
1721,,jardin,113.79192046672351,0.011379192046672352
1721,,jardin,248.03160470847774,0.024803160470847775
1721,,jardin,89.50844524642002,0.008950844524642003
1721,,jardin,225.00712135566556,0.022500712135566557
1721,,jardin,41.676970792592165,0.004167697079259216
1721,,jardin,116.82320504284196,0.011682320504284196
1721,,jardin,172.750022524504,0.017275002252450402
1721,,jardin,92.5908045543535,0.00925908045543535
1721,,jardin,172.2035230233414,0.01722035230233414
1721,,jardin,90.32564073879603,0.009032564073879602
1721,,jardin,73.12112160921028,0.007312112160921027
1721,,jardin,30.995773986787096,0.0030995773986787095
1721,,jardin,94.29703635937477,0.009429703635937477
1721,,jardin,90.98550152465052,0.009098550152465051
1721,,jardin,1077.2845832283638,0.10772845832283638
1721,,jardin,534.5533390494148,0.053455333904941484
1721,,jardin,129.21714735242654,0.012921714735242654
1721,,jardin,79.48164274564307,0.007948164274564308
1721,,vigne,12182.773121079714,1.2182773121079713
1721,,vigne,12108.067951623032,1.2108067951623032
1721,,vigne,3394.1951537965256,0.33941951537965254
1721,,vigne,8097.348260565825,0.8097348260565824
1721,,vigne,13062.985090200746,1.3062985090200745
1721,,vigne,2032.0483238900242,0.20320483238900242
1721,,pre,1894.975998439535,0.1894975998439535
1721,,vigne,5611.915540862642,0.5611915540862642
1721,,pre,2219.8188716129753,0.22198188716129752
1721,,jardin,480.383150669583,0.048038315066958305
1721,,jardin,134.90077044969104,0.013490077044969104
1721,,jardin,366.0508521784145,0.03660508521784145
1721,,jardin,502.2824936489226,0.05022824936489226
1721,,jardin,273.783936273064,0.0273783936273064
1721,,jardin,78.53927456367025,0.007853927456367024
1721,,jardin,341.43612342841277,0.03414361234284128
1721,,jardin,122.84118820018473,0.012284118820018473
1721,,jardin,110.32139313032437,0.011032139313032437
1721,,jardin,190.37497092588362,0.01903749709258836
1721,,jardin,165.07769754471124,0.016507769754471123
1721,,pre,3715.367637924686,0.3715367637924686
1721,,jardin,102.21748150922139,0.010221748150922139
1721,,vigne,599.0788550934806,0.05990788550934806
1721,,vigne,1411.467875877489,0.1411467875877489
1721,,vigne,10193.322711188091,1.019332271118809
1721,,vigne,4261.026947155783,0.4261026947155783
1721,,pre,1397.9854911296616,0.13979854911296616
1721,,pre,3835.7770605300925,0.3835777060530092
1721,,pre,984.1277531133503,0.09841277531133504
1721,,pre,1539.3293542117788,0.15393293542117786
1721,,pre,481.7404098034119,0.04817404098034119
1721,,pre,1928.9493875033065,0.19289493875033065
1721,,pre,278.7549769289707,0.02787549769289707
1721,,pre,634.0275752320737,0.06340275752320737
1721,,pre,498.9675613994655,0.049896756139946555
1721,,champ,5829.51311228636,0.5829513112286361
1721,,vigne,9846.586383419513,0.9846586383419513
1721,,vigne,7743.177007461527,0.7743177007461527
1721,,vigne,4708.90329202769,0.470890329202769
1721,,pre,2482.7680202876613,0.24827680202876612
1721,,pre,4226.931244371366,0.42269312443713664
1721,,pre,2335.5631051932946,0.23355631051932946
1721,,pre,30301.085475287502,3.03010854752875
1721,,champ,21939.739132338647,2.1939739132338647
1721,,vigne,2140.7164867965785,0.21407164867965783
1721,,pre,3512.2750643960503,0.35122750643960504
1721,,jardin,703.0908531481801,0.07030908531481801
1721,,pre,836.0603756594386,0.08360603756594386
1721,,pre,2361.1256532227185,0.23611256532227184
1721,,pre,7964.131802679421,0.7964131802679421
1721,,jardin,239.15459600876534,0.023915459600876533
1721,,jardin,226.83474394625844,0.022683474394625845
1721,,jardin,199.9157928617589,0.019991579286175887
1721,,jardin,51.556172291919395,0.005155617229191939
1721,,jardin,430.3804488832108,0.04303804488832108
1721,,jardin,73.99856295469252,0.007399856295469251
1721,,jardin,68.97329482037458,0.0068973294820374575
1721,,jardin,14.013148874351185,0.0014013148874351185
1721,,jardin,258.6920638334141,0.025869206383341413
1721,,jardin,425.14165653430234,0.04251416565343023
1721,,jardin,354.7903855176706,0.03547903855176706
1721,,jardin,132.60600080698805,0.013260600080698804
1721,,jardin,70.1402296186996,0.00701402296186996
1721,,jardin,990.377559285319,0.0990377559285319
1721,,jardin,620.6653054237437,0.06206653054237437
1721,,jardin,189.93477610825911,0.018993477610825912
1721,,pre,53415.48061779101,5.3415480617791005
1721,,champ,11816.883309011853,1.1816883309011854
1721,,pre,33902.48949558848,3.390248949558848
1721,,pre,15847.409229638533,1.5847409229638534
1721,,pre,30787.085653800394,3.0787085653800395
1721,,pre,6635.926402250212,0.6635926402250212
1721,,champ,48463.87815558973,4.846387815558973
1721,,pre,7951.360585292376,0.7951360585292375
1721,,pre,4097.531566872726,0.40975315668727263
1721,,pre,5113.30559579482,0.511330559579482
1721,,pre,4329.325188304525,0.4329325188304525
1721,,vigne,5497.712537559039,0.549771253755904
1721,,vigne,3865.3760347922735,0.38653760347922733
1721,,vigne,8511.189237874656,0.8511189237874656
1721,,vigne,9531.476128062634,0.9531476128062634
1721,,vigne,6444.140096530962,0.6444140096530963
1721,,vigne,866.2290567717178,0.08662290567717178
1721,,vigne,2323.7589269215678,0.23237589269215678
1721,,vigne,2456.988056360226,0.2456988056360226
1721,,vigne,1035.868465837381,0.10358684658373811
1721,,champ,30656.017315994915,3.0656017315994917
1721,,vigne,7489.730400057753,0.7489730400057754
1721,,vigne,2347.011432103068,0.23470114321030677
1721,,vigne,1758.2675949643083,0.17582675949643084
1721,,vigne,7281.230275280182,0.7281230275280182
1721,,vigne,590.6610365967655,0.05906610365967655
1721,,vigne,3391.477013559265,0.3391477013559265
1721,,vigne,2581.538314978172,0.2581538314978172
1721,,vigne,1709.0901429387286,0.17090901429387287
1721,,vigne,3573.8989124922446,0.35738989124922443
1721,,vigne,11923.061402788864,1.1923061402788864
1721,,vigne,2567.14720916296,0.256714720916296
1721,,vigne,1216.2603679970662,0.12162603679970661
1721,,vigne,2912.7961380866586,0.29127961380866585
1721,,pre,243.07445546927357,0.024307445546927358
1721,,vigne,945.3321593644305,0.09453321593644305
1721,,pre,543.5922307047182,0.05435922307047182
1721,,pre,1302.4858992612053,0.13024858992612054
1721,,pre,1023.9685522854674,0.10239685522854673
1721,,pre,11251.765607786789,1.1251765607786788
1721,,pre,12606.085201032756,1.2606085201032757
1721,,pre,22047.564246373215,2.2047564246373215
1721,,pre,2825.2558883179026,0.28252558883179024
1721,,bosquet,77.97272553482415,0.007797272553482415
1721,,bosquet,201.3001952549687,0.02013001952549687
1721,,jardin,43.64281364491636,0.004364281364491636
1721,,pre,4921.822873454922,0.4921822873454922
1721,,pre,7242.835354032644,0.7242835354032644
1721,,champ,6296.206291390636,0.6296206291390636
1721,,jardin,935.4216244519548,0.09354216244519548
1721,,champ,365.6683444507933,0.036566834445079334
1721,,pre,1335.0774946641043,0.13350774946641042
1721,,champ,4071.4043025212136,0.4071404302521214
1721,,jardin,149.2346839055818,0.014923468390558178
1721,,champ,737.0887751662736,0.07370887751662736
1721,,pre,1362.0803443423001,0.13620803443423002
1721,,pre,1568.9271944334903,0.15689271944334904
1721,,pre,862.8129475265257,0.08628129475265257
1721,,pre,372.72149788330034,0.03727214978833004
1721,,jardin,267.79157403176083,0.026779157403176084
1721,,champ,4025.813943805119,0.4025813943805119
1721,,champ,3478.690820508369,0.34786908205083694
1721,,champ,6882.453327377001,0.6882453327377002
1721,,champ,9797.99589385819,0.9797995893858189
1721,,champ,3955.0517515798956,0.39550517515798955
1721,,champ,4073.7862141207497,0.407378621412075
1721,,champ,15315.405077679863,1.5315405077679862
1721,,champ,1296.2825146067871,0.12962825146067872
1721,,jardin,1433.8057725189349,0.1433805772518935
1721,,champ,1115.7368336858492,0.11157368336858492
1721,,pre,9217.44067675169,0.921744067675169
1721,,jardin,71.009684631504,0.0071009684631504
1721,,champ,4628.602225107477,0.4628602225107477
1721,,champ,125.41675638806366,0.012541675638806366
1721,,champ,8242.135136381848,0.8242135136381848
1721,,pre,4096.3286436425315,0.40963286436425317
1721,,pre,7410.127675660029,0.7410127675660029
1721,,pre,1872.7747319428674,0.18727747319428675
1721,,pre,1744.0168286422163,0.17440168286422164
1721,,vigne,2674.6912458573906,0.26746912458573907
1721,,pre,3140.2656348567134,0.3140265634856713
1721,,vigne,7423.884126180729,0.742388412618073
1721,,vigne,4466.144111376288,0.44661441113762873
1721,,pre,3939.170991479116,0.39391709914791156
1721,,vigne,5155.740339958324,0.5155740339958323
1721,,vigne,4556.685068568017,0.4556685068568017
1721,,vigne,2331.31621274079,0.233131621274079
1721,,champ,464.46067312704974,0.046446067312704974
1721,,vigne,929.1762796905315,0.09291762796905315
1721,,jardin,534.8288710403629,0.053482887104036286
1721,,jardin,1283.1273059658959,0.1283127305965896
1721,,pre,492.6926112638966,0.04926926112638966
1721,,jardin,198.58394678542356,0.019858394678542356
1721,,pre,3596.0070435976704,0.35960070435976704
1721,,pre,5043.261127626885,0.5043261127626886
1721,,pre,4008.6607412246462,0.4008660741224646
1721,,vigne,3436.2573173906276,0.34362573173906275
1721,,pre,1582.1328926923204,0.15821328926923203
1721,,pre,464.7535539676225,0.04647535539676225
1721,,jardin,333.970255744963,0.0333970255744963
1721,,pre,5816.915449555341,0.5816915449555341
1721,,pre,1008.91036679426,0.10089103667942599
1721,,pre,69.69814032050762,0.006969814032050762
1721,,vigne,3112.563069452868,0.31125630694528683
1721,,pre,7390.336074784004,0.7390336074784004
1721,,pre,15765.679628454705,1.5765679628454705
1721,,champ,200.7048300204972,0.02007048300204972
1721,,pre,3165.3827427273286,0.31653827427273284
1721,,jardin,1054.407763939483,0.10544077639394829
1721,,jardin,469.07245582779217,0.046907245582779214
1721,,jardin,278.34577835219216,0.027834577835219216
1721,,pre,1307.943429433835,0.1307943429433835
1721,,pre,11793.432874146838,1.1793432874146839
1721,,pre,50008.83423069902,5.000883423069903
1721,,champ,33132.38856161457,3.313238856161457
1721,,pre,8252.169572131499,0.8252169572131499
1721,,pre,2300.9157832408437,0.23009157832408436
1721,,jardin,1053.4206604501403,0.10534206604501403
1721,,pre,1500.1493812740225,0.15001493812740224
1721,,pre,148.9430489524411,0.01489430489524411
1721,,pre,5646.5872033617525,0.5646587203361753
1721,,pre,5843.126306182937,0.5843126306182936
1721,,pre,190.6971762870798,0.01906971762870798
1721,,pre,11610.411886415133,1.1610411886415133
1721,,pre,10404.001878246245,1.0404001878246245
1721,,champ,1114.6343841757707,0.11146343841757707
1721,,pre,2322.2962334866306,0.23222962334866307
1721,,champ,34952.299155811925,3.4952299155811923
1721,,champ,8565.020752994638,0.8565020752994639
1721,,pre,11147.491361328593,1.1147491361328594
1721,,champ,4990.283259183564,0.4990283259183564
1721,,jardin,855.3467299943843,0.08553467299943843
1721,,pre,2750.7389592983677,0.2750738959298368
1721,,pre,9829.171946476146,0.9829171946476146
1721,,pre,4848.746938553208,0.4848746938553208
1721,,pre,2959.8486365673853,0.29598486365673854
1721,,pre,5212.950466860324,0.5212950466860324
1721,,pre,6350.891933872983,0.6350891933872983
1721,,champ,23900.91996777396,2.390091996777396
1721,,pre,11166.432345393016,1.1166432345393016
1721,,pre,1891.7128880036516,0.18917128880036516
1721,,vigne,2609.004354764489,0.2609004354764489
1721,,pre,9128.916190829941,0.9128916190829941
1721,,jardin,1735.7931355316634,0.17357931355316633
1721,,pre,9213.857374542398,0.9213857374542398
1721,,vigne,1762.1332940654363,0.17621332940654363
1721,,vigne,1288.9428359299243,0.12889428359299243
1721,,jardin,673.5854516037768,0.06735854516037769
1721,,jardin,587.0125766668561,0.058701257666685616
1721,,pre,563.1665747152706,0.05631665747152706
1721,,pre,934.217330919826,0.09342173309198261
1721,,jardin,426.3227706964318,0.04263227706964318
1721,,pre,1080.1700354746858,0.10801700354746858
1721,,pre,1935.137193590073,0.1935137193590073
1721,,pre,1286.0059019926389,0.1286005901992639
1721,,pre,127.11305828020352,0.012711305828020351
1721,,pre,737.5466978240999,0.07375466978240998
1721,,pre,1330.4117507785502,0.133041175077855
1721,,jardin,28.846655158095444,0.0028846655158095446
1721,,jardin,1069.7645685746788,0.10697645685746789
1721,,jardin,209.60170925659634,0.020960170925659632
1721,,jardin,209.21204920315665,0.020921204920315666
1721,,vigne,620.415627792192,0.062041562779219205
1721,,jardin,276.7413249727575,0.027674132497275752
1721,,jardin,179.89307873034295,0.017989307873034294
1721,,jardin,248.85701222730563,0.024885701222730563
1721,,vigne,2478.226417750315,0.24782264177503147
1721,,pre,236.80116493362675,0.023680116493362675
1721,,jardin,147.3623644031176,0.014736236440311759
1721,,jardin,40.26487683131054,0.004026487683131054
1721,,jardin,313.33985454002953,0.031333985454002955
1721,,jardin,91.11551966673628,0.009111551966673627
1721,,jardin,87.07722410538113,0.008707722410538113
1721,,jardin,701.2523864508574,0.07012523864508574
1721,,jardin,128.82399012404153,0.012882399012404153
1721,,pre,1519.2540800783015,0.15192540800783016
1721,,pre,1979.1245299421353,0.19791245299421353
1721,,pre,2137.3735030189796,0.21373735030189797
1721,,pre,4218.480704382409,0.42184807043824096
1721,,vigne,2036.5204201154977,0.20365204201154977
1721,,vigne,2679.064533014668,0.2679064533014668
1721,,pre,2177.292738870073,0.21772927388700733
1721,,champ,6257.175049930457,0.6257175049930457
1721,,champ,2493.9398758444486,0.24939398758444487
1721,,champ,4858.467258241533,0.48584672582415334
1721,,vigne,1821.4510076911902,0.18214510076911902
1721,,vigne,2497.7975276341513,0.24977975276341513
1721,,vigne,2860.9709283388797,0.28609709283388796
1721,,vigne,823.7258664444811,0.0823725866444481
1721,,vigne,3217.047102419941,0.3217047102419941
1721,,vigne,2307.557752083113,0.2307557752083113
1721,,vigne,1691.3991245381271,0.1691399124538127
1721,,vigne,915.6488052812068,0.09156488052812069
1721,,vigne,1787.4994098235863,0.17874994098235863
1721,,vigne,1013.0918092102157,0.10130918092102158
1721,,jardin,4018.4156391614547,0.40184156391614545
1721,,vigne,676.0694509932114,0.06760694509932114
1721,,vigne,1571.215156856455,0.1571215156856455
1721,,vigne,1657.04257974856,0.165704257974856
1721,,vigne,1808.4287690390015,0.18084287690390016
1721,,vigne,1497.8984610650725,0.14978984610650725
1721,,vigne,1472.6851903122765,0.14726851903122765
1721,,vigne,2756.494636668672,0.27564946366686716
1721,,vigne,420.462725857293,0.0420462725857293
1721,,pre,1329.0569304950143,0.13290569304950142
1721,,champ,2819.233877554256,0.28192338775542564
1721,,bosquet,1850.4711082897065,0.18504711082897066
1721,,pre,226.94362313706,0.022694362313706
1721,,vigne,1843.095315089639,0.1843095315089639
1721,,pre,5753.545181288117,0.5753545181288118
1721,,vigne,668.8891090646755,0.06688891090646755
1721,,vigne,2588.903410422546,0.2588903410422546
1721,,vigne,3480.3457896740697,0.34803457896740697
1721,,vigne,2763.5892878950785,0.27635892878950785
1721,,champ,4468.225410380774,0.44682254103807734
1721,,vigne,2846.3286279464673,0.2846328627946467
1721,,vigne,5521.232783465743,0.5521232783465743
1721,,vigne,2057.4198091768258,0.2057419809176826
1721,,champ,4185.135443081851,0.4185135443081851
1721,,vigne,1430.8787915558735,0.14308787915558735
1721,,vigne,3048.7866246033445,0.30487866246033446
1721,,vigne,2756.89086356887,0.275689086356887
1721,,vigne,8587.555732819521,0.8587555732819521
1721,,vigne,200.02448679877028,0.02000244867987703
1721,,vigne,6833.120462186984,0.6833120462186983
1721,,vigne,4020.2337811879274,0.40202337811879274
1721,,vigne,7199.275910029474,0.7199275910029475
1721,,vigne,9341.216288119229,0.9341216288119228
1721,,vigne,2659.3246740108925,0.2659324674010893
1721,,vigne,5395.0414918728575,0.5395041491872857
1721,,vigne,2200.0686530477083,0.22000686530477082
1721,,vigne,16861.866044441693,1.6861866044441693
1721,,vigne,2694.623112802326,0.2694623112802326
1721,,vigne,7344.308088380222,0.7344308088380223
1721,,vigne,4557.311946594278,0.4557311946594278
1721,,vigne,4360.624128214722,0.43606241282147223
1721,,vigne,1682.7596201246436,0.16827596201246436
1721,,vigne,5933.148254340812,0.5933148254340812
1721,,champ,9185.485830860598,0.9185485830860598
1721,,pre,3431.9982416803564,0.3431998241680356
1721,,champ,8252.447390830293,0.8252447390830293
1721,,champ,6852.02257315843,0.6852022573158429
1721,,champ,2458.452823924824,0.24584528239248238
1721,,bosquet,3675.4439904005094,0.36754439904005093
1721,,champ,1060.6888748643596,0.10606888748643596
1721,,pre,6664.953984803984,0.6664953984803984
1721,,champ,3109.0590337047656,0.3109059033704766
1721,,pre,1433.638163949349,0.1433638163949349
1721,,champ,1286.0312119396103,0.12860312119396103
1721,,pre,1765.5578044942497,0.17655578044942496
1721,,champ,12472.134107559801,1.24721341075598
1721,,champ,4471.732773729018,0.4471732773729018
1721,,bosquet,1567.513131829221,0.1567513131829221
1721,,champ,21613.600213685586,2.1613600213685586
1721,,pre,1177.0360151879274,0.11770360151879275
1721,,vigne,9735.042987589959,0.9735042987589959
1721,,champ,14558.612225811063,1.4558612225811063
1721,,champ,155.94296170312367,0.015594296170312367
1721,,champ,2026.4503913784793,0.20264503913784793
1721,,pre,118.97188671944235,0.011897188671944236
1721,,jardin,499.07823595340204,0.049907823595340205
1721,,jardin,110.35955967028731,0.011035955967028731
1721,,jardin,429.3580641459362,0.04293580641459362
1721,,jardin,128.4291729244,0.01284291729244
1721,,jardin,17.192426651286393,0.0017192426651286394
1721,,jardin,11.662056008153247,0.0011662056008153246
1721,,jardin,66.73299570742402,0.006673299570742403
1721,,jardin,240.8556169768759,0.02408556169768759
1721,,pre,1919.3604202546774,0.19193604202546774
1721,,vigne,8204.549954318272,0.8204549954318272
1721,,vigne,13027.8871339058,1.30278871339058
1721,,vigne,1882.92571533995,0.188292571533995
1721,,vigne,1831.5428609352211,0.1831542860935221
1721,,vigne,777.1684916300417,0.07771684916300417
1721,,vigne,4404.067516802264,0.4404067516802264
1721,,pre,5506.803546034778,0.5506803546034779
1721,,jardin,1092.1618480501993,0.10921618480501993
1721,,vigne,15426.91856243116,1.542691856243116
